time,0_1_1,0_1_8,0_1_15,0_1_22,0_1_29,0_1_36,0_1_43,0_1_50,0_1_57,0_1_64,0_1_71,0_1_78,0_1_85,0_1_92,0_8_1,0_8_8,0_8_15,0_8_22,0_8_29,0_8_36,0_8_43,0_8_50,0_8_57,0_8_64,0_8_71,0_8_78,0_8_85,0_8_92,0_15_1,0_15_8,0_15_15,0_15_22,0_15_29,0_15_36,0_15_43,0_15_50,0_15_57,0_15_64,0_15_71,0_15_78,0_15_85,0_15_92,0_22_1,0_22_8,0_22_15,0_22_22,0_22_29,0_22_36,0_22_43,0_22_50,0_22_57,0_22_64,0_22_71,0_22_78,0_22_85,0_22_92,0_29_1,0_29_8,0_29_15,0_29_22,0_29_29,0_29_36,0_29_43,0_29_50,0_29_57,0_29_64,0_29_71,0_29_78,0_29_85,0_29_92,0_36_1,0_36_8,0_36_15,0_36_22,0_36_29,0_36_36,0_36_43,0_36_50,0_36_57,0_36_64,0_36_71,0_36_78,0_36_85,0_36_92,0_43_1,0_43_8,0_43_15,0_43_22,0_43_29,0_43_36,0_43_43,0_43_50,0_43_57,0_43_64,0_43_71,0_43_78,0_43_85,0_43_92,0_50_1,0_50_8,0_50_15,0_50_22,0_50_29,0_50_36,0_50_43,0_50_50,0_50_57,0_50_64,0_50_71,0_50_78,0_50_85,0_50_92,0_57_1,0_57_8,0_57_15,0_57_22,0_57_29,0_57_36,0_57_43,0_57_50,0_57_57,0_57_64,0_57_71,0_57_78,0_57_85,0_57_92,0_64_1,0_64_8,0_64_15,0_64_22,0_64_29,0_64_36,0_64_43,0_64_50,0_64_57,0_64_64,0_64_71,0_64_78,0_64_85,0_64_92,0_71_1,0_71_8,0_71_15,0_71_22,0_71_29,0_71_36,0_71_43,0_71_50,0_71_57,0_71_64,0_71_71,0_71_78,0_71_85,0_71_92,0_78_1,0_78_8,0_78_15,0_78_22,0_78_29,0_78_36,0_78_43,0_78_50,0_78_57,0_78_64,0_78_71,0_78_78,0_78_85,0_78_92,0_85_1,0_85_8,0_85_15,0_85_22,0_85_29,0_85_36,0_85_43,0_85_50,0_85_57,0_85_64,0_85_71,0_85_78,0_85_85,0_85_92,0_92_1,0_92_8,0_92_15,0_92_22,0_92_29,0_92_36,0_92_43,0_92_50,0_92_57,0_92_64,0_92_71,0_92_78,0_92_85,0_92_92
1.000000000000,9.843988632,8.747864487,7.652656052,6.588488210,5.645585220,5.028898149,4.880206431,4.841248435,4.804140618,4.669057329,4.099328365,3.208291425,2.181126543,1.102102801,9.843541440,8.741277002,7.625896857,6.505291568,5.420358053,4.955269523,4.872161728,4.839718664,4.808334323,4.731462718,4.301466088,3.279280766,2.201206747,1.106263652,9.843153219,8.733523237,7.591443517,6.386314668,5.206104488,4.929015514,4.867483326,4.838398054,4.809927266,4.751839463,4.492490263,3.375427045,2.217640857,1.104187012,9.844137504,8.740486157,7.599147839,6.374469450,5.186272348,4.927976872,4.867220544,4.836998624,4.807084829,4.748083585,4.499961467,3.356845332,2.178366137,1.078209073,9.847226078,8.768272698,7.667216926,6.522491240,5.333501289,4.954099666,4.872766225,4.834666269,4.796093898,4.713072467,4.329858599,3.152626438,2.054927593,1.018637568,9.850739792,8.802655043,7.761443034,6.739900175,5.762671401,5.064353106,4.896024398,4.828466707,4.756281247,4.565676976,3.799130879,2.814811520,1.858550552,0.9272715835,9.851389428,8.815666117,7.822027957,6.908293593,6.105577146,5.456376111,5.024668578,4.796227582,4.527384744,3.977958647,3.228604783,2.422960208,1.620203233,0.8172335773,9.844835458,8.772409394,7.785106736,6.950976597,6.286635565,5.738821714,5.233890250,4.710353722,4.106619210,3.407245481,2.679921727,2.001880063,1.367219859,0.7101117500,9.825747540,8.628525788,7.569521670,6.794009810,6.333291953,5.966245956,5.441726945,4.691728114,3.784296609,2.848602442,2.048660177,1.509405468,1.133114935,0.6566851733,9.790006682,8.337951786,7.043475194,6.491512681,6.310384060,6.162618878,5.837476108,4.819419635,3.480512678,2.135363252,1.405615822,1.178606654,1.025157436,0.7646243469,9.742876655,7.914715031,6.679694774,6.409924934,6.299544250,6.201631461,6.010363132,5.178752688,3.178073164,1.614166839,1.250350659,1.113604952,1.002053746,0.8023153924,9.709618313,7.587710812,6.594013742,6.387585412,6.295273962,6.210604130,6.050155433,5.393104267,2.952749383,1.493513096,1.208995553,1.093520546,0.9924228121,0.8024845527,9.716323872,7.668289211,6.602137025,6.386668374,6.294198997,6.209505133,6.042862067,5.337012801,2.996691853,1.498104012,1.202236483,1.086818121,0.9870483137,0.7982168305,9.748884094,8.013932879,6.710273819,6.402649366,6.295437992,6.200465416,5.983607639,4.971270704,3.179903562,1.635628076,1.220152149,1.087395758,0.9830939542,0.7845362428
