  -4.362388E-03   -4.017004E-03   -3.597465E-03   -3.150474E-03   -2.713786E-03   -2.315942E-03   -1.976497E-03   -1.706709E-03   -1.510572E-03   -1.478193E-03   -1.476184E-03   -1.519180E-03   -5.031101E-03   -5.129032E-03   -5.253956E-03   -5.393063E-03   -5.535365E-03   -5.671903E-03   -5.795779E-03   -5.902038E-03   -5.987474E-03   -6.050380E-03   -6.090302E-03   -6.107814E-03   -6.104329E-03   -6.095781E-03   -6.055366E-03   -6.001861E-03   -5.938974E-03   -5.870677E-03   -5.801075E-03   -5.734254E-03   -5.674097E-03   -5.672093E-03   -5.646977E-03   -5.630824E-03   -5.380055E-03   -5.379037E-03   -5.371055E-03   -5.165462E-03   -5.200136E-03   -5.221247E-03   -5.228337E-03   -5.221247E-03   -5.200136E-03   -5.165462E-03   -5.371055E-03   -5.379037E-03   -5.380055E-03   -5.379037E-03   -5.371055E-03   -5.165462E-03   -5.200136E-03   -5.221247E-03   -5.228337E-03   -5.221247E-03   -5.200136E-03   -5.165462E-03   -5.371055E-03   -5.379037E-03   -5.380055E-03   -5.630824E-03   -5.646977E-03   -5.672093E-03   -5.674097E-03   -5.734254E-03   -5.801075E-03   -5.870677E-03   -5.938974E-03   -6.001861E-03   -6.055366E-03   -6.095781E-03   -6.119762E-03   -6.107814E-03   -6.090302E-03   -6.050380E-03   -5.987474E-03   -5.902038E-03   -5.795779E-03   -5.671903E-03   -5.535365E-03   -5.393063E-03   -5.253956E-03   -5.129032E-03   -1.596743E-03   -1.519180E-03   -1.476184E-03   -1.478193E-03   -1.510572E-03   -1.706709E-03   -1.976497E-03   -2.315942E-03   -2.713786E-03   -3.150474E-03   -3.597465E-03   -4.017004E-03   -4.362388E-03   -4.578767E-03   -4.604480E-03   -4.372858E-03
  -4.017004E-03   -3.680779E-03   -3.271705E-03   -2.836069E-03   -2.411188E-03   -2.025152E-03   -1.697076E-03   -1.437794E-03   -1.250917E-03   -1.222831E-03   -1.216703E-03   -1.255631E-03   -1.328973E-03   -4.146555E-03   -4.274983E-03   -4.418166E-03   -4.564824E-03   -4.705742E-03   -4.833790E-03   -4.943820E-03   -5.032464E-03   -5.097891E-03   -5.139563E-03   -5.158011E-03   -5.154643E-03   -5.141681E-03   -5.100313E-03   -5.045312E-03   -4.980485E-03   -4.909922E-03   -4.837864E-03   -4.768539E-03   -4.705971E-03   -4.653774E-03   -4.664816E-03   -4.646255E-03   -4.639885E-03   -4.516318E-03   -4.510569E-03   -4.498630E-03   -4.375762E-03   -4.391888E-03   -4.397312E-03   -4.391888E-03   -4.375762E-03   -4.498630E-03   -4.510569E-03   -4.516318E-03   -4.639885E-03   -4.516318E-03   -4.510569E-03   -4.498630E-03   -4.375762E-03   -4.391888E-03   -4.397312E-03   -4.391888E-03   -4.375762E-03   -4.498630E-03   -4.510569E-03   -4.516318E-03   -4.639885E-03   -4.646255E-03   -4.664816E-03   -4.653774E-03   -4.705971E-03   -4.768539E-03   -4.837864E-03   -4.909922E-03   -4.980485E-03   -5.045312E-03   -5.100313E-03   -5.141681E-03   -5.154643E-03   -5.158011E-03   -5.139563E-03   -5.097891E-03   -5.032464E-03   -4.943820E-03   -4.833790E-03   -4.705742E-03   -4.564824E-03   -4.418166E-03   -4.274983E-03   -1.359932E-03   -1.328973E-03   -1.255631E-03   -1.216703E-03   -1.222831E-03   -1.250917E-03   -1.437794E-03   -1.697076E-03   -2.025152E-03   -2.411188E-03   -2.836069E-03   -3.271705E-03   -3.680779E-03   -4.017004E-03   -4.225909E-03   -4.246156E-03   -4.011338E-03
  -3.597465E-03   -3.271705E-03   -2.874106E-03   -2.450548E-03   -2.037929E-03   -1.663925E-03   -1.347248E-03   -1.098357E-03   -9.205258E-04   -8.111573E-04   -8.803212E-04   -9.144586E-04   -9.826545E-04   -1.020676E-03   -3.216192E-03   -3.363017E-03   -3.513575E-03   -3.658415E-03   -3.790205E-03   -3.903619E-03   -3.995145E-03   -4.062840E-03   -4.106092E-03   -4.125388E-03   -4.122132E-03   -4.105316E-03   -4.063108E-03   -4.006761E-03   -3.940167E-03   -3.867523E-03   -3.793192E-03   -3.721531E-03   -3.656701E-03   -3.602445E-03   -3.601339E-03   -3.580435E-03   -3.573282E-03   -3.558337E-03   -3.554844E-03   -3.546486E-03   -3.454156E-03   -3.466144E-03   -3.470186E-03   -3.466144E-03   -3.454156E-03   -3.546486E-03   -3.554844E-03   -3.558337E-03   -3.573282E-03   -3.558337E-03   -3.554844E-03   -3.546486E-03   -3.532746E-03   -3.466144E-03   -3.470186E-03   -3.466144E-03   -3.532746E-03   -3.546486E-03   -3.554844E-03   -3.558337E-03   -3.573282E-03   -3.580435E-03   -3.601339E-03   -3.602445E-03   -3.656701E-03   -3.721531E-03   -3.793192E-03   -3.867523E-03   -3.940167E-03   -4.006761E-03   -4.063108E-03   -4.105316E-03   -4.122132E-03   -4.125388E-03   -4.106092E-03   -4.062840E-03   -3.995145E-03   -3.903619E-03   -3.790205E-03   -3.658415E-03   -3.513575E-03   -3.363017E-03   -1.071890E-03   -1.020676E-03   -9.826545E-04   -9.144586E-04   -8.803212E-04   -8.111573E-04   -9.205258E-04   -1.098357E-03   -1.347248E-03   -1.663925E-03   -2.037929E-03   -2.450548E-03   -2.874106E-03   -3.271705E-03   -3.597465E-03   -3.797298E-03   -3.810209E-03   -3.570092E-03
  -3.150474E-03   -2.836069E-03   -2.450548E-03   -2.039405E-03   -1.639154E-03   -1.277090E-03   -9.715718E-04   -7.327319E-04   -5.635543E-04   -4.611996E-04   -4.184717E-04   -5.415726E-04   -6.040640E-04   -6.494614E-04   -7.072485E-04   -2.295680E-03   -2.449648E-03   -2.597922E-03   -2.732987E-03   -2.849366E-03   -2.943418E-03   -3.013105E-03   -3.057744E-03   -3.077789E-03   -3.074639E-03   -3.050488E-03   -3.011683E-03   -2.954141E-03   -2.885961E-03   -2.811431E-03   -2.735025E-03   -2.661218E-03   -2.594293E-03   -2.538117E-03   -2.524953E-03   -2.501814E-03   -2.493915E-03   -2.573362E-03   -2.572096E-03   -2.567271E-03   -2.558335E-03   -2.511777E-03   -2.514704E-03   -2.511777E-03   -2.558335E-03   -2.567271E-03   -2.572096E-03   -2.501814E-03   -2.493915E-03   -2.501814E-03   -2.572096E-03   -2.567271E-03   -2.558335E-03   -2.511777E-03   -2.514704E-03   -2.511777E-03   -2.558335E-03   -2.567271E-03   -2.572096E-03   -2.573362E-03   -2.493915E-03   -2.501814E-03   -2.524953E-03   -2.538117E-03   -2.594293E-03   -2.661218E-03   -2.735025E-03   -2.811431E-03   -2.885961E-03   -2.954141E-03   -3.011683E-03   -3.050488E-03   -3.074639E-03   -3.077789E-03   -3.057744E-03   -3.013105E-03   -2.943418E-03   -2.849366E-03   -2.732987E-03   -2.597922E-03   -2.449648E-03   -7.688830E-04   -7.072485E-04   -6.494614E-04   -6.040640E-04   -5.415726E-04   -4.184717E-04   -4.611996E-04   -5.635543E-04   -7.327319E-04   -9.715718E-04   -1.277090E-03   -1.639154E-03   -2.039405E-03   -2.450548E-03   -2.836069E-03   -3.150474E-03   -3.340045E-03   -3.344138E-03   -3.096961E-03
  -2.713786E-03   -2.411188E-03   -2.037929E-03   -1.639154E-03   -1.251025E-03   -9.005082E-04   -6.056529E-04   -3.763151E-04   -2.152383E-04   -1.193852E-04   -8.140606E-05   -1.739597E-04   -2.305518E-04   -2.832799E-04   -3.475521E-04   -4.146886E-04   -1.430900E-03   -1.582091E-03   -1.719940E-03   -1.838838E-03   -1.935037E-03   -2.006416E-03   -2.052236E-03   -2.072920E-03   -2.069863E-03   -2.045281E-03   -2.003816E-03   -1.945230E-03   -1.875647E-03   -1.799437E-03   -1.721165E-03   -1.645417E-03   -1.576585E-03   -1.518652E-03   -1.493883E-03   -1.468663E-03   -1.460069E-03   -1.468663E-03   -1.620597E-03   -1.619175E-03   -1.614853E-03   -1.607181E-03   -1.588693E-03   -1.586638E-03   -1.614853E-03   -1.619175E-03   -1.620597E-03   -1.468663E-03   -1.460069E-03   -1.468663E-03   -1.620597E-03   -1.619175E-03   -1.614853E-03   -1.586638E-03   -1.588693E-03   -1.607181E-03   -1.614853E-03   -1.619175E-03   -1.620597E-03   -1.468663E-03   -1.460069E-03   -1.468663E-03   -1.474966E-03   -1.518652E-03   -1.576585E-03   -1.645417E-03   -1.721165E-03   -1.799437E-03   -1.875647E-03   -1.945230E-03   -2.003816E-03   -2.045281E-03   -2.069863E-03   -2.072920E-03   -2.052236E-03   -2.006416E-03   -1.935037E-03   -1.838838E-03   -1.719940E-03   -1.582091E-03   -4.779969E-04   -4.146886E-04   -3.475521E-04   -2.832799E-04   -2.305518E-04   -1.739597E-04   -8.140606E-05   -1.193852E-04   -2.152383E-04   -3.763151E-04   -6.056529E-04   -9.005082E-04   -1.251025E-03   -1.639154E-03   -2.037929E-03   -2.411188E-03   -2.713786E-03   -2.892358E-03   -2.886594E-03   -2.631017E-03
  -2.315942E-03   -2.025152E-03   -1.663925E-03   -1.277090E-03   -9.005082E-04   -5.608604E-04   -2.759363E-04   -5.536317E-05    9.830910E-05    1.882742E-04    2.219986E-04    2.097282E-04    1.097451E-04    5.006652E-05   -2.032227E-05   -9.261945E-05   -1.600268E-04   -6.573510E-04   -7.974722E-04   -9.184236E-04   -1.016371E-03   -1.089128E-03   -1.135910E-03   -1.157116E-03   -1.154137E-03   -1.129208E-03   -1.085899E-03   -1.026417E-03   -9.556164E-04   -8.779345E-04   -7.980196E-04   -7.205483E-04   -6.500145E-04   -5.905029E-04   -5.454639E-04   -5.278181E-04   -5.185930E-04   -5.278181E-04   -7.474142E-04   -7.491934E-04   -7.491970E-04   -7.469174E-04   -7.388235E-04   -7.469174E-04   -7.491970E-04   -7.491934E-04   -7.474142E-04   -5.278181E-04   -5.185930E-04   -5.278181E-04   -7.474142E-04   -7.491934E-04   -7.491970E-04   -7.469174E-04   -7.388235E-04   -7.469174E-04   -7.491970E-04   -7.491934E-04   -7.474142E-04   -5.278181E-04   -5.185930E-04   -5.278181E-04   -5.454639E-04   -5.905029E-04   -6.500145E-04   -7.205483E-04   -7.980196E-04   -8.779345E-04   -9.556164E-04   -1.026417E-03   -1.085278E-03   -1.129208E-03   -1.154137E-03   -1.157116E-03   -1.135910E-03   -1.089128E-03   -1.016371E-03   -9.184236E-04   -7.974722E-04   -2.179175E-04   -1.600268E-04   -9.261945E-05   -2.032227E-05    5.006652E-05    1.097451E-04    2.097282E-04    2.219986E-04    1.882742E-04    9.830910E-05   -5.536317E-05   -2.759363E-04   -5.608604E-04   -9.005082E-04   -1.277090E-03   -1.663925E-03   -2.025152E-03   -2.315942E-03   -2.483246E-03   -2.467069E-03   -2.202233E-03
  -1.976497E-03   -1.697076E-03   -1.347248E-03   -9.715718E-04   -6.056529E-04   -2.759363E-04    0.000000E+00    2.127111E-04    3.597983E-04    4.445736E-04    4.745875E-04    4.601366E-04    4.128529E-04    3.317269E-04    2.558342E-04    1.789121E-04    1.078498E-04    4.735036E-05    0.000000E+00   -1.225287E-04   -2.218160E-04   -2.956258E-04   -3.431416E-04   -3.647453E-04   -3.618270E-04   -3.366331E-04   -2.921407E-04   -2.321049E-04   -1.602715E-04   -8.133058E-05    0.000000E+00    7.896402E-05    1.509808E-04    2.118751E-04    2.581061E-04    2.859270E-04    2.957066E-04    2.859270E-04    2.581061E-04    7.494661E-06    3.540659E-06    9.176510E-07    0.000000E+00    9.176510E-07    3.540659E-06    2.118751E-04    2.581061E-04    2.859270E-04    2.957066E-04    2.859270E-04    2.581061E-04    2.118751E-04    3.540659E-06    9.176510E-07    0.000000E+00    9.176510E-07    3.540659E-06    7.494661E-06    2.581061E-04    2.859270E-04    2.957066E-04    2.859270E-04    2.581061E-04    2.118751E-04    1.509808E-04    7.896402E-05    0.000000E+00   -8.133058E-05   -1.602715E-04   -2.321049E-04   -2.921407E-04   -3.366331E-04   -3.618270E-04   -3.647453E-04   -3.431416E-04   -2.956258E-04   -2.218160E-04   -1.225287E-04    0.000000E+00    4.735036E-05    1.078498E-04    1.789121E-04    2.558342E-04    3.317269E-04    4.128529E-04    4.601366E-04    4.745875E-04    4.445736E-04    3.597983E-04    2.127111E-04    0.000000E+00   -2.759363E-04   -6.056529E-04   -9.715718E-04   -1.347248E-03   -1.697076E-03   -1.976497E-03   -2.132743E-03   -2.106097E-03   -1.526115E-03
  -1.706709E-03   -1.437794E-03   -1.098357E-03   -7.327319E-04   -3.763151E-04   -5.536317E-05    2.127111E-04    4.186027E-04    5.600257E-04    6.403763E-04    6.672617E-04    6.510069E-04    6.032463E-04    5.511154E-04    4.705284E-04    3.896729E-04    3.155130E-04    2.528152E-04    2.042164E-04    5.263874E-04    4.261743E-04    3.516412E-04    3.036242E-04    2.817508E-04    2.846299E-04    3.100055E-04    3.548828E-04    4.152509E-04    4.879360E-04    5.679227E-04    6.504368E-04    7.306557E-04    8.039254E-04    8.659937E-04    9.132415E-04    9.497986E-04    9.600468E-04    9.497986E-04    9.132415E-04    8.659937E-04    8.039254E-04    6.131097E-04    5.999287E-04    6.131097E-04    8.039254E-04    8.659937E-04    9.132415E-04    9.497986E-04    9.600468E-04    9.497986E-04    9.132415E-04    8.659937E-04    8.039254E-04    6.131097E-04    5.999287E-04    6.131097E-04    8.039254E-04    8.659937E-04    9.132415E-04    9.497986E-04    9.600468E-04    9.497986E-04    9.132415E-04    8.659937E-04    8.039254E-04    7.306557E-04    6.504368E-04    5.679227E-04    4.879360E-04    4.152509E-04    3.548828E-04    3.100055E-04    2.846299E-04    2.817508E-04    3.036242E-04    3.516412E-04    4.261743E-04    1.704788E-04    2.042164E-04    2.528152E-04    3.155130E-04    3.896729E-04    4.705284E-04    5.511154E-04    6.032463E-04    6.510069E-04    6.672617E-04    6.403763E-04    5.600257E-04    4.186027E-04    2.127111E-04   -5.536317E-05   -3.763151E-04   -7.327319E-04   -1.098357E-03   -1.437794E-03   -1.706709E-03   -1.852566E-03   -1.694070E-03   -1.366380E-03
  -1.510572E-03   -1.250917E-03   -9.205258E-04   -5.635543E-04   -2.152383E-04    9.830910E-05    3.597983E-04    5.600257E-04    6.967837E-04    7.735244E-04    7.978878E-04    7.802104E-04    7.321171E-04    7.048616E-04    6.205312E-04    5.365445E-04    4.599245E-04    3.954866E-04    3.459078E-04    3.119805E-04    9.164642E-04    8.415371E-04    7.932525E-04    7.712390E-04    7.741022E-04    7.995794E-04    8.446661E-04    9.057271E-04    9.778846E-04    1.058706E-03    1.142170E-03    1.223401E-03    1.297686E-03    1.360709E-03    1.408789E-03    1.452433E-03    1.463057E-03    1.439086E-03    1.408789E-03    1.360709E-03    1.297686E-03    1.223401E-03    1.054915E-03    1.223401E-03    1.297686E-03    1.360709E-03    1.408789E-03    1.439086E-03    1.463057E-03    1.439086E-03    1.408789E-03    1.360709E-03    1.297686E-03    1.223401E-03    1.054915E-03    1.223401E-03    1.297686E-03    1.360709E-03    1.408789E-03    1.439086E-03    1.463057E-03    1.452433E-03    1.408789E-03    1.360709E-03    1.297686E-03    1.223401E-03    1.142170E-03    1.058706E-03    9.778846E-04    9.057271E-04    8.446661E-04    7.995794E-04    7.741022E-04    7.712390E-04    7.932525E-04    8.415371E-04    2.929914E-04    3.119805E-04    3.459078E-04    3.954866E-04    4.599245E-04    5.365445E-04    6.205312E-04    6.652849E-04    7.321171E-04    7.802104E-04    7.978878E-04    7.735244E-04    6.967837E-04    5.600257E-04    3.597983E-04    9.830910E-05   -2.152383E-04   -5.635543E-04   -9.205258E-04   -1.250917E-03   -1.510572E-03   -1.655659E-03   -1.587404E-03   -1.264182E-03
  -1.478193E-03   -1.222831E-03   -8.111573E-04   -4.611996E-04   -1.193852E-04    1.882742E-04    4.445736E-04    6.403763E-04    7.735244E-04    8.475013E-04    8.699616E-04    8.512402E-04    8.029448E-04    7.367213E-04    7.084576E-04    6.222052E-04    5.438061E-04    4.781115E-04    4.278270E-04    3.937670E-04    3.752332E-04    1.173116E-03    1.124794E-03    1.102770E-03    1.105642E-03    1.131144E-03    1.176270E-03    1.237383E-03    1.308659E-03    1.390107E-03    1.474288E-03    1.556287E-03    1.631346E-03    1.695100E-03    1.743818E-03    1.774612E-03    1.803661E-03    1.774612E-03    1.743818E-03    1.695100E-03    1.631346E-03    1.556287E-03    1.362885E-03    1.556287E-03    1.631346E-03    1.695100E-03    1.743818E-03    1.774612E-03    1.803661E-03    1.774612E-03    1.743818E-03    1.695100E-03    1.631346E-03    1.556287E-03    1.362885E-03    1.556287E-03    1.631346E-03    1.695100E-03    1.743818E-03    1.774612E-03    1.803661E-03    1.774612E-03    1.743818E-03    1.695100E-03    1.631346E-03    1.556287E-03    1.474288E-03    1.390107E-03    1.308659E-03    1.237383E-03    1.176270E-03    1.131144E-03    1.105642E-03    1.102770E-03    1.124794E-03    3.704546E-04    3.752332E-04    3.937670E-04    4.278270E-04    4.781115E-04    5.438061E-04    6.222052E-04    7.084576E-04    7.367213E-04    8.029448E-04    8.512402E-04    8.699616E-04    8.475013E-04    7.735244E-04    6.403763E-04    4.445736E-04    1.882742E-04   -1.193852E-04   -4.611996E-04   -8.111573E-04   -1.222831E-03   -1.478193E-03   -1.603640E-03   -1.538832E-03   -1.218370E-03
